threshold,ROC-AUC,PR-AUC,平衡准确率,准确率,MCC,敏感度,特异度,PPV,NPV,F1+,TN,FP,FN,TP,rule_meet_sens
0.605,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.606,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.607,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.608,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.609,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.61,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.611,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.612,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.613,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.614,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.615,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.616,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
